rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
9541,2005-07-31 01:40:14,2005-08-05 06:34:14,ELLINGTON,1,Lethbridge,GROUNDHOG UNCUT,6,4.99,26.99,PG-13
9542,2005-07-31 01:41:48,2005-08-01 00:49:48,GUNDERSON,2,Woodridge,JERSEY SASSY,6,4.99,16.99,PG
9543,2005-07-31 01:43:34,2005-08-01 06:49:34,WHEAT,1,Lethbridge,DATE SPEED,4,0.99,19.99,R
9544,2005-07-31 01:44:51,2005-08-05 05:25:51,YOUNG,1,Lethbridge,LICENSE WEEKEND,7,2.99,28.99,NC-17
9545,2005-07-31 01:46:24,2005-08-09 06:11:24,HIATT,1,Lethbridge,SAGEBRUSH CLUELESS,4,2.99,28.99,G
9546,2005-07-31 01:47:40,2005-08-02 07:25:40,RICHARDSON,2,Woodridge,BABY HALL,5,4.99,23.99,NC-17
9547,2005-07-31 01:52:34,2005-08-03 23:12:34,COLBY,1,Lethbridge,LOLA AGENT,4,4.99,24.99,PG
9548,2005-07-31 01:54:19,2005-08-05 00:50:19,MCCARTER,2,Woodridge,PAYCHECK WAIT,4,4.99,27.99,PG-13
9549,2005-07-31 01:57:04,2005-08-07 21:00:04,RICHARDSON,2,Woodridge,LOATHING LEGALLY,4,0.99,29.99,R
9550,2005-07-31 01:57:34,2005-08-08 23:33:34,THORN,1,Lethbridge,JERICHO MULAN,3,2.99,29.99,NC-17
9551,2005-07-31 02:04:58,2005-08-06 04:07:58,KING,1,Lethbridge,EMPIRE MALKOVICH,7,0.99,26.99,G
9552,2005-07-31 02:05:32,2005-08-01 06:59:32,BYRD,1,Lethbridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
9553,2005-07-31 02:06:34,2005-08-08 02:20:34,LARUE,2,Woodridge,TRIP NEWTON,7,4.99,14.99,PG-13
9554,2005-07-31 02:06:49,2005-08-01 22:27:49,MCDUFFIE,1,Lethbridge,MAUDE MOD,6,0.99,20.99,R
9555,2005-07-31 02:11:16,2005-08-03 06:58:16,BARKLEY,2,Woodridge,INDEPENDENCE HOTEL,5,0.99,21.99,NC-17
9556,2005-07-31 02:13:30,2005-08-08 06:46:30,SOUTH,2,Woodridge,REDEMPTION COMFORTS,3,2.99,20.99,NC-17
9557,2005-07-31 02:14:01,2005-08-05 23:55:01,SPEAR,2,Woodridge,CLASH FREDDY,6,2.99,12.99,G
9558,2005-07-31 02:14:35,2005-08-06 03:00:35,EAST,2,Woodridge,DROP WATERFRONT,6,4.99,20.99,R
9559,2005-07-31 02:15:53,2005-08-08 02:38:53,HAWKINS,1,Lethbridge,NUTS TIES,5,4.99,10.99,NC-17
9560,2005-07-31 02:17:27,2005-08-07 03:33:27,SAUER,1,Lethbridge,UNCUT SUICIDES,7,2.99,29.99,PG-13
9561,2005-07-31 02:22:13,2005-08-03 07:00:13,BELL,2,Woodridge,DOLLS RAGE,7,2.99,10.99,PG-13
9562,2005-07-31 02:23:20,2005-08-06 21:01:20,GIBSON,1,Lethbridge,GABLES METROPOLIS,3,0.99,17.99,PG
9563,2005-07-31 02:28:39,2005-08-05 22:10:39,PIERCE,2,Woodridge,STEERS ARMAGEDDON,6,4.99,16.99,PG
9564,2005-07-31 02:31:37,2005-08-03 22:57:37,FORTNER,2,Woodridge,BONNIE HOLOCAUST,4,0.99,29.99,G
9565,2005-07-31 02:32:00,2005-08-04 05:45:00,TOBIAS,2,Woodridge,SHOOTIST SUPERFLY,6,0.99,22.99,PG-13
9566,2005-07-31 02:32:10,2005-08-02 23:54:10,SIMPKINS,2,Woodridge,CHASING FIGHT,7,4.99,21.99,PG
9567,2005-07-31 02:36:11,2005-08-07 01:19:11,BAKER,2,Woodridge,SLEEPY JAPANESE,4,2.99,25.99,PG
9568,2005-07-31 02:37:44,2005-08-02 07:07:44,MARLOW,2,Woodridge,EGYPT TENENBAUMS,3,0.99,11.99,PG
9569,2005-07-31 02:39:38,2005-08-02 05:09:38,SCHOFIELD,2,Woodridge,CONGENIALITY QUEST,6,0.99,21.99,PG-13
9570,2005-07-31 02:40:37,2005-08-01 01:59:37,HOLM,2,Woodridge,CAUSE DATE,3,2.99,16.99,R
9571,2005-07-31 02:42:18,2005-08-02 23:26:18,SMITH,1,Lethbridge,JEEPERS WEDDING,3,2.99,29.99,R
9572,2005-07-31 02:44:10,2005-08-01 03:30:10,SUTTON,1,Lethbridge,FISH OPUS,4,2.99,22.99,R
9573,2005-07-31 02:45:38,2005-08-09 04:31:38,MURPHY,1,Lethbridge,SONG HEDWIG,3,0.99,29.99,PG-13
9574,2005-07-31 02:49:20,2005-08-05 02:36:20,KIM,2,Woodridge,MUSIC BOONDOCK,7,0.99,17.99,R
9575,2005-07-31 02:51:53,2005-08-03 20:54:53,ELLIOTT,1,Lethbridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13
9576,2005-07-31 02:52:59,2005-08-05 23:35:59,HOLMES,1,Lethbridge,RINGS HEARTBREAKERS,5,0.99,17.99,G
9577,2005-07-31 02:53:33,2005-08-07 05:56:33,SEAL,1,Lethbridge,LONELY ELEPHANT,3,2.99,12.99,G
9578,2005-07-31 02:54:31,2005-08-02 02:48:31,HARRISON,1,Lethbridge,PACIFIC AMISTAD,3,0.99,27.99,G
9579,2005-07-31 02:59:20,2005-08-06 03:52:20,GREEN,2,Woodridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
9580,2005-07-31 03:01:11,2005-08-05 06:01:11,RODRIGUEZ,1,Lethbridge,CANDLES GRAPES,6,4.99,15.99,NC-17
9581,2005-07-31 03:03:07,2005-08-05 23:01:07,SILVERMAN,1,Lethbridge,MEMENTO ZOOLANDER,4,4.99,11.99,NC-17
9582,2005-07-31 03:05:19,2005-08-04 07:26:19,SALISBURY,2,Woodridge,STRANGERS GRAFFITI,4,4.99,22.99,R
9583,2005-07-31 03:05:21,2005-08-06 00:14:21,HENNING,1,Lethbridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
9584,2005-07-31 03:05:48,2005-08-01 05:50:48,REYES,1,Lethbridge,BOWFINGER GABLES,7,4.99,19.99,NC-17
9585,2005-07-31 03:05:55,2005-08-02 23:54:55,PETERS,1,Lethbridge,RANGE MOONWALKER,3,4.99,25.99,PG
9586,2005-07-31 03:07:16,2005-08-04 00:39:16,PULLEN,1,Lethbridge,SUSPECTS QUILLS,4,2.99,22.99,PG
9587,2005-07-31 03:10:30,2005-08-06 06:54:30,LYNCH,2,Woodridge,PACIFIC AMISTAD,3,0.99,27.99,G
9588,2005-07-31 03:13:13,2005-08-02 04:06:13,OUTLAW,2,Woodridge,FAMILY SWEET,4,0.99,24.99,R
9589,2005-07-31 03:13:29,2005-08-09 01:51:29,VEST,1,Lethbridge,METROPOLIS COMA,4,2.99,9.99,PG-13
9590,2005-07-31 03:17:16,2005-08-08 04:24:16,SWAFFORD,1,Lethbridge,KILLER INNOCENT,7,2.99,11.99,R
9591,2005-07-31 03:19:28,2005-08-01 07:30:28,RUSSELL,1,Lethbridge,CALENDAR GUNFIGHT,4,4.99,22.99,NC-17
9592,2005-07-31 03:21:16,2005-08-05 08:32:16,WHITE,1,Lethbridge,HANKY OCTOBER,5,2.99,26.99,NC-17
9593,2005-07-31 03:22:30,2005-08-05 08:23:30,YOUNG,1,Lethbridge,EASY GLADIATOR,5,4.99,12.99,G
9594,2005-07-31 03:23:52,2005-08-04 23:06:52,HUNT,2,Woodridge,WAR NOTTING,7,4.99,26.99,G
9595,2005-07-31 03:27:58,2005-08-03 05:58:58,WILLIAMS,1,Lethbridge,NETWORK PEAK,5,2.99,23.99,PG-13
9596,2005-07-31 03:28:47,2005-08-04 03:43:47,REED,2,Woodridge,NIGHTMARE CHILL,3,4.99,25.99,PG
9597,2005-07-31 03:29:07,2005-08-09 03:33:07,RIVERA,1,Lethbridge,RIDGEMONT SUBMARINE,3,0.99,28.99,PG-13
9598,2005-07-31 03:30:41,2005-08-04 03:54:41,CARY,2,Woodridge,DOUBLE WRATH,4,0.99,28.99,R
9599,2005-07-31 03:32:06,2005-08-04 07:47:06,CORNWELL,2,Woodridge,PREJUDICE OLEANDER,6,4.99,15.99,PG-13
9600,2005-07-31 03:35:34,2005-08-08 22:50:34,KENYON,1,Lethbridge,SNOWMAN ROLLERCOASTER,3,0.99,27.99,G
9601,2005-07-31 03:42:17,2005-08-04 02:02:17,PITT,1,Lethbridge,GANGS PRIDE,4,2.99,27.99,PG-13
9602,2005-07-31 03:42:51,2005-08-01 08:39:51,TAN,1,Lethbridge,PRIMARY GLASS,7,0.99,16.99,G
9603,2005-07-31 03:43:43,2005-08-02 00:11:43,WINDHAM,2,Woodridge,JUGGLER HARDLY,4,0.99,14.99,PG-13
9604,2005-07-31 03:47:12,2005-08-03 06:48:12,GREY,2,Woodridge,VIRTUAL SPOILERS,3,4.99,14.99,NC-17
9605,2005-07-31 03:50:07,2005-08-07 09:15:07,GONZALES,2,Woodridge,FLIGHT LIES,7,4.99,22.99,R
9606,2005-07-31 03:50:46,2005-08-01 05:29:46,CARLSON,1,Lethbridge,FACTORY DRAGON,4,0.99,9.99,PG-13
9607,2005-07-31 03:51:06,2005-08-02 00:18:06,WATTS,1,Lethbridge,RUGRATS SHAKESPEARE,4,0.99,16.99,PG-13
9608,2005-07-31 03:51:52,2005-08-06 05:38:52,SCHRADER,2,Woodridge,BLADE POLISH,5,0.99,10.99,PG-13
9609,2005-07-31 03:53:24,2005-08-05 08:32:24,REYNOLDS,2,Woodridge,CINCINATTI WHISPERER,5,4.99,26.99,NC-17
9610,2005-07-31 03:54:05,2005-08-06 23:11:05,MARTIN,1,Lethbridge,PITY BOUND,5,4.99,19.99,NC-17
9611,2005-07-31 03:54:43,2005-08-05 03:54:43,BANKS,2,Woodridge,HOOSIERS BIRDCAGE,3,2.99,12.99,G
9612,2005-07-31 03:58:31,2005-08-04 07:34:31,GRAY,2,Woodridge,INSTINCT AIRPORT,4,2.99,21.99,PG
9613,2005-07-31 03:58:53,2005-08-02 00:10:53,ARMSTRONG,2,Woodridge,RANGE MOONWALKER,3,4.99,25.99,PG
9614,2005-07-31 03:59:31,2005-08-08 04:19:31,CORNISH,1,Lethbridge,OUTLAW HANKY,7,4.99,17.99,PG-13
9615,2005-07-31 03:59:56,2005-08-02 00:46:56,COLLINS,2,Woodridge,ROCKY WAR,4,4.99,17.99,PG-13
9616,2005-07-31 04:05:01,2005-08-05 00:10:01,BROWNLEE,2,Woodridge,EARRING INSTINCT,3,0.99,22.99,R
9617,2005-07-31 04:15:38,2005-08-02 04:24:38,FORD,2,Woodridge,CANDIDATE PERDITION,4,2.99,10.99,R
9618,2005-07-31 04:16:14,2005-08-07 02:43:14,CARLSON,1,Lethbridge,MONEY HAROLD,3,2.99,17.99,PG
9619,2005-07-31 04:17:02,2005-08-05 06:36:02,WARREN,1,Lethbridge,GREASE YOUTH,7,0.99,20.99,G
9620,2005-07-31 04:19:18,2005-08-08 09:20:18,MCCARTER,1,Lethbridge,ISHTAR ROCKETEER,4,4.99,24.99,R
9621,2005-07-31 04:21:08,2005-08-08 03:50:08,GONZALEZ,2,Woodridge,BILL OTHERS,6,2.99,12.99,PG
9622,2005-07-31 04:21:45,2005-08-02 09:20:45,CURRIER,1,Lethbridge,JOON NORTHWEST,3,0.99,23.99,NC-17
9623,2005-07-31 04:30:02,2005-08-06 23:34:02,MADRIGAL,2,Woodridge,AMISTAD MIDSUMMER,6,2.99,10.99,G
9624,2005-07-31 04:30:03,2005-08-06 09:13:03,MILLER,1,Lethbridge,SATISFACTION CONFIDENTIAL,3,4.99,26.99,G
9625,2005-07-31 04:30:48,2005-08-03 01:12:48,FORMAN,1,Lethbridge,GOSFORD DONNIE,5,4.99,17.99,G
9626,2005-07-31 04:37:41,2005-08-08 04:00:41,KNOTT,2,Woodridge,JEDI BENEATH,7,0.99,12.99,PG
9627,2005-07-31 04:42:46,2005-08-08 00:42:46,THOMAS,2,Woodridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG
9628,2005-07-31 04:51:11,2005-07-31 23:11:11,NETTLES,1,Lethbridge,FARGO GANDHI,3,2.99,28.99,G
9629,2005-07-31 04:54:43,2005-08-02 08:36:43,WILSON,1,Lethbridge,MUSCLE BRIGHT,7,2.99,23.99,G
9630,2005-07-31 04:57:07,2005-08-07 10:55:07,CINTRON,2,Woodridge,HOUSE DYNAMITE,7,2.99,13.99,R
9631,2005-07-31 05:02:00,2005-08-02 02:04:00,GUNDERSON,1,Lethbridge,BILL OTHERS,6,2.99,12.99,PG
9632,2005-07-31 05:02:23,2005-08-06 04:49:23,BISHOP,1,Lethbridge,ROCKY WAR,4,4.99,17.99,PG-13
9633,2005-07-31 05:04:08,2005-08-06 00:52:08,MCWHORTER,2,Woodridge,DREAM PICKUP,6,2.99,18.99,PG
9634,2005-07-31 05:06:02,2005-08-04 06:53:02,HIDALGO,1,Lethbridge,DANCES NONE,3,0.99,22.99,NC-17
9635,2005-07-31 05:12:27,2005-08-02 00:24:27,POULIN,2,Woodridge,GOLDMINE TYCOON,6,0.99,20.99,R
9636,2005-07-31 05:12:59,2005-08-09 07:31:59,ALLEN,1,Lethbridge,GRAPES FURY,4,0.99,20.99,G
9637,2005-07-31 05:18:54,2005-08-03 01:23:54,HUNTER,1,Lethbridge,PAST SUICIDES,5,4.99,17.99,PG-13
9638,2005-07-31 05:30:27,2005-08-09 02:04:27,QUIGLEY,2,Woodridge,GENTLEMEN STAGE,6,2.99,22.99,NC-17
9639,2005-07-31 05:32:10,2005-08-03 07:04:10,COLLAZO,1,Lethbridge,FANTASIA PARK,5,2.99,29.99,G
9640,2005-07-31 05:33:25,2005-08-09 09:41:25,TORRES,1,Lethbridge,DOCTOR GRAIL,4,2.99,29.99,G
9641,2005-07-31 05:33:48,2005-08-04 07:43:48,KING,1,Lethbridge,DOOM DANCING,4,0.99,13.99,R
9642,2005-07-31 05:33:57,2005-08-05 04:54:57,PETERSON,2,Woodridge,SECRET GROUNDHOG,6,4.99,11.99,PG
9643,2005-07-31 05:35:48,2005-08-08 04:28:48,BREAUX,2,Woodridge,SHAKESPEARE SADDLE,6,2.99,26.99,PG-13
9644,2005-07-31 05:40:35,2005-08-09 08:18:35,CHEATHAM,1,Lethbridge,ZORRO ARK,3,4.99,18.99,NC-17
9645,2005-07-31 05:42:49,2005-08-04 00:08:49,DELUCA,1,Lethbridge,RUGRATS SHAKESPEARE,4,0.99,16.99,PG-13
9646,2005-07-31 05:43:28,2005-08-08 04:00:28,FLORES,2,Woodridge,SORORITY QUEEN,6,0.99,17.99,NC-17
9647,2005-07-31 05:45:15,2005-08-06 08:54:15,CHESTNUT,2,Woodridge,RUGRATS SHAKESPEARE,4,0.99,16.99,PG-13
9648,2005-07-31 05:46:03,2005-08-09 04:36:03,WATSON,1,Lethbridge,THEORY MERMAID,5,0.99,9.99,PG-13
9649,2005-07-31 05:46:54,2005-08-04 08:42:54,STEWART,2,Woodridge,GANDHI KWAI,7,0.99,9.99,PG-13
9650,2005-07-31 05:47:32,2005-08-04 00:50:32,RALSTON,1,Lethbridge,PARADISE SABRINA,5,2.99,12.99,PG-13
9651,2005-07-31 05:48:49,2005-08-04 06:53:49,COY,2,Woodridge,TERMINATOR CLUB,5,4.99,11.99,R
9652,2005-07-31 05:49:53,2005-08-06 07:38:53,CASTILLO,2,Woodridge,BRINGING HYSTERICAL,7,2.99,14.99,PG
9653,2005-07-31 05:55:38,2005-08-03 09:35:38,BALES,2,Woodridge,FIREBALL PHILADELPHIA,4,0.99,25.99,PG
9654,2005-07-31 05:57:42,2005-08-06 04:19:42,SEWARD,1,Lethbridge,REMEMBER DIARY,5,2.99,15.99,R
9655,2005-07-31 05:57:54,2005-08-06 02:00:54,SHELBY,2,Woodridge,ROUGE SQUAD,3,0.99,10.99,NC-17
9656,2005-07-31 06:00:21,2005-08-05 04:36:21,NELSON,2,Woodridge,TURN STAR,3,2.99,10.99,G
9657,2005-07-31 06:00:41,2005-08-06 06:51:41,YANEZ,2,Woodridge,MODEL FISH,4,4.99,11.99,NC-17
9658,2005-07-31 06:00:52,2005-08-09 04:47:52,CASTRO,1,Lethbridge,LADY STAGE,4,4.99,14.99,PG
9659,2005-07-31 06:02:14,2005-08-07 00:54:14,MADRIGAL,1,Lethbridge,UPRISING UPTOWN,6,2.99,16.99,NC-17
9660,2005-07-31 06:03:17,2005-08-07 06:59:17,RUNYON,1,Lethbridge,DOORS PRESIDENT,3,4.99,22.99,NC-17
9661,2005-07-31 06:06:37,2005-08-04 07:37:37,GILBERT,2,Woodridge,MONSOON CAUSE,6,4.99,20.99,PG
9662,2005-07-31 06:09:53,2005-08-08 00:50:53,ALEXANDER,2,Woodridge,MULHOLLAND BEAST,7,2.99,13.99,PG
9663,2005-07-31 06:10:48,2005-08-01 11:40:48,PERRYMAN,1,Lethbridge,IMPOSSIBLE PREJUDICE,7,4.99,11.99,NC-17
9664,2005-07-31 06:12:08,2005-08-04 02:19:08,JACKSON,1,Lethbridge,BLADE POLISH,5,0.99,10.99,PG-13
9665,2005-07-31 06:17:33,2005-08-04 08:53:33,LYMAN,2,Woodridge,NORTH TEQUILA,4,4.99,9.99,NC-17
9666,2005-07-31 06:20:58,2005-08-06 06:09:58,ROUSH,1,Lethbridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17
9667,2005-07-31 06:23:52,2005-08-09 09:12:52,GUAJARDO,2,Woodridge,VANILLA DAY,7,4.99,20.99,NC-17
9668,2005-07-31 06:31:03,2005-08-07 06:19:03,CULPEPPER,1,Lethbridge,GLASS DYING,4,0.99,24.99,G
9669,2005-07-31 06:31:36,2005-08-08 03:05:36,JIMENEZ,1,Lethbridge,WOMEN DORADO,4,0.99,23.99,R
9670,2005-07-31 06:33:33,2005-08-07 04:51:33,GILLILAND,1,Lethbridge,SMILE EARRING,4,2.99,29.99,G
9671,2005-07-31 06:33:41,2005-08-02 07:50:41,HENRY,2,Woodridge,DALMATIONS SWEDEN,4,0.99,25.99,PG
9672,2005-07-31 06:34:06,2005-08-08 10:29:06,ANDREWS,2,Woodridge,WARS PLUTO,5,2.99,15.99,G
9673,2005-07-31 06:34:55,2005-08-09 09:15:55,ALLEN,2,Woodridge,BIRD INDEPENDENCE,6,4.99,14.99,G
9674,2005-07-31 06:36:53,2005-08-06 02:50:53,RHODES,2,Woodridge,QUEEN LUKE,5,4.99,22.99,PG
9675,2005-07-31 06:37:07,2005-08-03 07:03:07,BURKE,2,Woodridge,MALKOVICH PET,6,2.99,22.99,G
9676,2005-07-31 06:39:13,2005-08-05 09:31:13,ROMERO,2,Woodridge,CHRISTMAS MOONSHINE,7,0.99,21.99,NC-17
9677,2005-07-31 06:39:45,2005-08-01 02:37:45,JENNINGS,2,Woodridge,PUNK DIVORCE,6,4.99,18.99,PG
9678,2005-07-31 06:40:47,2005-08-02 00:57:47,BALES,2,Woodridge,RUNNER MADIGAN,6,0.99,27.99,NC-17
9679,2005-07-31 06:41:19,2005-08-02 07:23:19,CINTRON,1,Lethbridge,SQUAD FISH,3,2.99,14.99,PG
9680,2005-07-31 06:41:46,2005-08-01 11:02:46,PERRY,1,Lethbridge,PAST SUICIDES,5,4.99,17.99,PG-13
9681,2005-07-31 06:42:09,2005-08-06 08:21:09,DUNN,2,Woodridge,ALASKA PHANTOM,6,0.99,22.99,PG
9682,2005-07-31 06:47:10,2005-08-04 09:07:10,SIKES,1,Lethbridge,LORD ARIZONA,5,2.99,27.99,PG-13
9683,2005-07-31 06:47:13,2005-08-04 05:52:13,REYES,1,Lethbridge,CRAZY HOME,7,2.99,24.99,PG
9684,2005-07-31 06:48:33,2005-08-01 07:07:33,ARSENAULT,2,Woodridge,BLADE POLISH,5,0.99,10.99,PG-13
9685,2005-07-31 06:49:18,2005-08-04 03:19:18,STEPHENS,2,Woodridge,PINOCCHIO SIMON,4,4.99,21.99,PG
9686,2005-07-31 06:50:06,2005-08-06 08:41:06,TAN,1,Lethbridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
9687,2005-07-31 06:52:54,2005-08-01 03:40:54,ALLARD,1,Lethbridge,SEARCHERS WAIT,3,2.99,22.99,NC-17
9688,2005-07-31 06:56:08,2005-08-08 03:31:08,MENA,1,Lethbridge,ESCAPE METROPOLIS,7,2.99,20.99,R
9689,2005-07-31 07:00:08,2005-08-04 03:33:08,SANBORN,1,Lethbridge,CONQUERER NUTS,4,4.99,14.99,G
9690,2005-07-31 07:06:29,2005-08-06 09:45:29,CARY,2,Woodridge,WHISPERER GIANT,4,4.99,24.99,PG-13
9691,2005-07-31 07:09:55,2005-08-09 02:29:55,COLLINS,2,Woodridge,MIDSUMMER GROUNDHOG,3,4.99,27.99,G
9692,2005-07-31 07:11:04,2005-08-07 06:34:04,BATES,1,Lethbridge,SATISFACTION CONFIDENTIAL,3,4.99,26.99,G
9693,2005-07-31 07:11:50,2005-08-08 09:55:50,LOWE,1,Lethbridge,DINOSAUR SECRETARY,7,2.99,27.99,R
9694,2005-07-31 07:13:16,2005-08-06 09:12:16,HOWLAND,2,Woodridge,SABRINA MIDNIGHT,5,4.99,11.99,PG
9695,2005-07-31 07:13:30,2005-08-07 05:38:30,BRYANT,1,Lethbridge,CLOSER BANG,5,4.99,12.99,R
9696,2005-07-31 07:13:46,2005-08-03 10:49:46,FERGUSON,2,Woodridge,MONTEREY LABYRINTH,6,0.99,13.99,G
9697,2005-07-31 07:23:11,2005-08-05 08:04:11,HITE,2,Woodridge,COLOR PHILADELPHIA,6,2.99,19.99,G
9698,2005-07-31 07:24:35,2005-08-09 04:52:35,HIATT,2,Woodridge,SASSY PACKER,6,0.99,29.99,G
9699,2005-07-31 07:29:25,2005-08-06 01:35:25,CLARK,2,Woodridge,ATTACKS HATE,5,4.99,21.99,PG-13
9700,2005-07-31 07:29:59,2005-08-02 09:53:59,CARTER,2,Woodridge,MODEL FISH,4,4.99,11.99,NC-17
9701,2005-07-31 07:32:21,2005-08-01 05:07:21,CARRANZA,2,Woodridge,ZORRO ARK,3,4.99,18.99,NC-17
9702,2005-07-31 07:34:07,2005-08-02 06:13:07,CLARY,1,Lethbridge,ROBBERY BRIGHT,4,0.99,21.99,R
9703,2005-07-31 07:34:52,2005-08-03 13:33:52,MORGAN,1,Lethbridge,MOON BUNCH,7,0.99,20.99,PG
9704,2005-07-31 07:39:32,2005-08-06 01:50:32,HOLM,1,Lethbridge,FELLOWSHIP AUTUMN,6,4.99,9.99,NC-17
9705,2005-07-31 07:40:33,2005-08-01 03:50:33,YOUNG,2,Woodridge,TRADING PINOCCHIO,6,4.99,22.99,PG
9706,2005-07-31 07:43:19,2005-08-05 11:11:19,HOWLAND,1,Lethbridge,ANTITRUST TOMATOES,5,2.99,11.99,NC-17
9707,2005-07-31 07:44:18,2005-08-08 12:45:18,FOUST,1,Lethbridge,ATTRACTION NEWTON,5,4.99,14.99,PG-13
9708,2005-07-31 07:45:33,2005-08-08 08:56:33,THOMAS,1,Lethbridge,RECORDS ZORRO,7,4.99,11.99,PG
9709,2005-07-31 08:04:55,2005-08-07 08:58:55,KENNEDY,1,Lethbridge,IMPOSSIBLE PREJUDICE,7,4.99,11.99,NC-17
9710,2005-07-31 08:05:31,2005-08-09 03:29:31,BRINSON,1,Lethbridge,SATURDAY LAMBS,3,4.99,28.99,G
9711,2005-07-31 08:06:41,2005-08-02 10:30:41,JACOBS,2,Woodridge,FREAKY POCUS,7,2.99,16.99,R
9712,2005-07-31 08:13:11,2005-08-08 12:40:11,HOWELL,1,Lethbridge,MADNESS ATTACKS,4,0.99,14.99,PG-13
9713,2005-07-31 08:13:28,2005-08-07 10:11:28,STONE,1,Lethbridge,DANCING FEVER,6,0.99,25.99,G
9714,2005-07-31 08:15:32,2005-08-03 08:33:32,SHAW,1,Lethbridge,FREEDOM CLEOPATRA,5,0.99,23.99,PG-13
9715,2005-07-31 08:16:58,2005-08-04 11:13:58,GILBERT,2,Woodridge,RIDGEMONT SUBMARINE,3,0.99,28.99,PG-13
9716,2005-07-31 08:23:53,2005-08-08 12:03:53,MILES,2,Woodridge,ROOM ROMAN,7,0.99,27.99,PG
9717,2005-07-31 08:24:41,2005-08-04 02:51:41,ELLIS,1,Lethbridge,TRUMAN CRAZY,7,4.99,9.99,G
9718,2005-07-31 08:25:03,2005-08-08 04:16:03,LEWIS,2,Woodridge,MOURNING PURPLE,5,0.99,14.99,PG
9719,2005-07-31 08:25:13,2005-08-05 08:22:13,TEEL,1,Lethbridge,BIRCH ANTITRUST,4,4.99,18.99,PG
9720,2005-07-31 08:25:21,2005-08-07 11:30:21,STANFIELD,1,Lethbridge,ENEMY ODDS,5,4.99,23.99,NC-17
9721,2005-07-31 08:28:46,2005-08-05 14:03:46,AUSTIN,2,Woodridge,SUGAR WONKA,3,4.99,20.99,PG
9722,2005-07-31 08:29:48,2005-08-07 07:52:48,WEBB,2,Woodridge,UNTOUCHABLES SUNRISE,5,2.99,11.99,NC-17
9723,2005-07-31 08:31:18,2005-08-03 10:25:18,LEE,2,Woodridge,SUNDANCE INVASION,5,0.99,21.99,NC-17
9724,2005-07-31 08:33:08,2005-08-08 04:50:08,HUNTER,2,Woodridge,CAMELOT VACATION,3,0.99,26.99,NC-17
9725,2005-07-31 08:35:18,2005-08-03 03:46:18,BARCLAY,2,Woodridge,SUN CONFESSIONS,5,0.99,9.99,R
9726,2005-07-31 08:37:07,2005-08-09 06:09:07,HUDSON,2,Woodridge,GORGEOUS BINGO,4,2.99,26.99,R
9727,2005-07-31 08:39:13,2005-08-03 07:54:13,CHURCHILL,2,Woodridge,PHILADELPHIA WIFE,7,4.99,16.99,PG-13
9728,2005-07-31 08:40:54,2005-08-03 04:14:54,ISOM,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
9729,2005-07-31 08:43:43,2005-08-01 13:25:43,LOWE,2,Woodridge,TROOPERS METAL,3,0.99,20.99,R
9730,2005-07-31 08:50:08,2005-08-08 12:21:08,FRAZIER,1,Lethbridge,METROPOLIS COMA,4,2.99,9.99,PG-13
9731,2005-07-31 08:54:47,2005-08-05 03:47:47,GILLILAND,2,Woodridge,SMOKING BARBARELLA,7,0.99,13.99,PG-13
9732,2005-07-31 08:56:08,2005-08-07 11:05:08,CRAIG,2,Woodridge,REBEL AIRPORT,7,0.99,24.99,G
9733,2005-07-31 08:57:35,2005-08-04 04:47:35,OGLESBY,1,Lethbridge,ELEPHANT TROJAN,4,4.99,24.99,PG-13
9734,2005-07-31 08:57:45,2005-08-05 11:57:45,WEBB,2,Woodridge,RIDGEMONT SUBMARINE,3,0.99,28.99,PG-13
9735,2005-07-31 08:57:49,2005-08-08 13:51:49,GOODEN,1,Lethbridge,TYCOON GATHERING,3,4.99,17.99,G
9736,2005-07-31 08:58:40,2005-08-09 08:34:40,JACKSON,2,Woodridge,IDENTITY LOVER,4,2.99,12.99,PG-13
9737,2005-07-31 08:59:18,2005-08-03 12:19:18,CHESTNUT,1,Lethbridge,GRAIL FRANKENSTEIN,4,2.99,17.99,NC-17
9738,2005-07-31 09:04:14,2005-08-05 14:40:14,HENNING,2,Woodridge,KANE EXORCIST,5,0.99,18.99,R
9739,2005-07-31 09:08:03,2005-08-04 13:57:03,GRAF,2,Woodridge,EXORCIST STING,6,2.99,17.99,G
9740,2005-07-31 09:08:03,2005-08-06 04:48:03,SKIDMORE,1,Lethbridge,SAVANNAH TOWN,5,0.99,25.99,PG-13
9741,2005-07-31 09:09:22,2005-08-07 10:01:22,BESS,2,Woodridge,HONEY TIES,3,0.99,29.99,R
9742,2005-07-31 09:10:20,2005-08-08 10:07:20,EVANS,2,Woodridge,TERMINATOR CLUB,5,4.99,11.99,R
